"continent" "status" "order" "family" "genus" "species" "mass.grams"
"1239" "AUS" "extinct" "Diprotodontia" "Macropodidae" "Simosthenurus" "occidentalis" 50000
"1240" "AUS" "extinct" "Diprotodontia" "Macropodidae" "Sthenurus" "stirlingi" 150000
"1241" "AUS" "extinct" "Diprotodontia" "Macropodidae" "Sthenurus" "andersoni" 50000
"1242" "AUS" "extinct" "Diprotodontia" "Macropodidae" "Sthenurus" "atlas" 150000
"1243" "AUS" "extinct" "Diprotodontia" "Macropodidae" "Sthenurus" "oreas" 1e+05
"1244" "AUS" "extinct" "Diprotodontia" "Macropodidae" "Sthenurus" "tindalei" 1e+05
"1245" "AUS" "extant" "Diprotodontia" "Macropodidae" "Thylogale" "billardierii" 5450
"1246" "AUS" "extant" "Diprotodontia" "Macropodidae" "Thylogale" "stigmatica" 4600
"1247" "AUS" "extant" "Diprotodontia" "Macropodidae" "Thylogale" "thetis" 5400
"1248" "AUS" "extinct" "Diprotodontia" "Macropodidae" "Troposodon" "minor" 40000
"1249" "AUS" "extant" "Diprotodontia" "Macropodidae" "Wallabia" "bicolor" 15000
"1250" "AUS" "extant" "Diprotodontia" "Petauridae" "Dactylopsila" "trivirgata" 423
"1251" "AUS" "extant" "Diprotodontia" "Petauridae" "Gymnobelideus" "leadbeateri" 127
"1252" "AUS" "extant" "Diprotodontia" "Petauridae" "Petaurus" "australis" 575
"1253" "AUS" "extant" "Diprotodontia" "Petauridae" "Petaurus" "breviceps" 127.5
"1254" "AUS" "extant" "Diprotodontia" "Petauridae" "Petaurus" "gracilis" 353
"1255" "AUS" "extant" "Diprotodontia" "Petauridae" "Petaurus" "norfolcensis" 230
"1256" "AUS" "extant" "Diprotodontia" "Phalangeridae" "Phalanger" "orientalis" 1850
"1257" "AUS" "extant" "Diprotodontia" "Phalangeridae" "Spilocuscus" "maculatus" 6400
"1258" "AUS" "extant" "Diprotodontia" "Phalangeridae" "Trichosurus" "caninus" 3500
"1259" "AUS" "extant" "Diprotodontia" "Phalangeridae" "Trichosurus" "vulpecula" 2650
"1260" "AUS" "extant" "Diprotodontia" "Phalangeridae" "Trichosurus" "arnhemensis" 1300
"1261" "AUS" "extant" "Diprotodontia" "Phalangeridae" "Wyulda" "squamicaudata" 1675
"1262" "AUS" "extant" "Diprotodontia" "Phascolarctidae" "Phascolarctos" "cinereus" 10250
"1263" "AUS" "extant" "Diprotodontia" "Potoroidae" "Aepyprymnus" "rufescens" 3250
"1264" "AUS" "extant" "Diprotodontia" "Potoroidae" "Bettongia" "gaimardi" 1660
"1265" "AUS" "extant" "Diprotodontia" "Potoroidae" "Bettongia" "lesueur" 1500
"1266" "AUS" "extant" "Diprotodontia" "Potoroidae" "Bettongia" "penicillata" 1300
"1267" "AUS" "historical" "Diprotodontia" "Potoroidae" "Caloprymnus" "campestris" 900
"1268" "AUS" "extant" "Diprotodontia" "Potoroidae" "Hypsiprymnodon" "moschatus" 520
"1269" "AUS" "extinct" "Diprotodontia" "Potoroidae" "N. gen" "spp." 5000
"1270" "AUS" "extant" "Diprotodontia" "Potoroidae" "Potorous" "longipes" 1900
"1271" "AUS" "extant" "Diprotodontia" "Potoroidae" "Potorous" "tridactylus" 1100
"1272" "AUS" "historical" "Diprotodontia" "Potoroidae" "Potorous" "platyops" 500
"1273" "AUS" "extinct" "Diprotodontia" "Potoroidae" "Propleopus" "oscillans" 40000
"1274" "AUS" "extant" "Diprotodontia" "Psuedocheiridae" "Hemibelideus" "lemuroides" 952.5
"1275" "AUS" "extant" "Diprotodontia" "Psuedocheiridae" "Petauroides" "volans" 1300
"1276" "AUS" "extant" "Diprotodontia" "Psuedocheiridae" "Petropseudes" "dahli" 1640
"1277" "AUS" "extant" "Diprotodontia" "Psuedocheiridae" "Pseudocheirus" "herbertensis" 1115
"1278" "AUS" "extant" "Diprotodontia" "Psuedocheiridae" "Pseudocheirus" "peregrinus" 900
"1279" "AUS" "extant" "Diprotodontia" "Psuedocheiridae" "Pseudochirops" "archeri" 1091.5
"1280" "AUS" "extant" "Diprotodontia" "Tarsipedidae" "Tarsipes" "rostratus" 9
"1281" "AUS" "extant" "Diprotodontia" "Vombatidae" "Lasiorhinus" "krefftii" 2900
"1282" "AUS" "extant" "Diprotodontia" "Vombatidae" "Lasiorhinus" "latifrons" 25500
"1283" "AUS" "extinct" "Diprotodontia" "Vombatidae" "Lasiorhinus" "angustidens" 50000
"1284" "AUS" "extinct" "Diprotodontia" "Vombatidae" "Phascolomys" "medius" 50000
"1285" "AUS" "extinct" "Diprotodontia" "Vombatidae" "Phascolonus" "gigas" 2e+05
"1286" "AUS" "extinct" "Diprotodontia" "Vombatidae" "Ramsaya" "magna" 1e+05
"1287" "AUS" "extant" "Diprotodontia" "Vombatidae" "Vombatus" "ursinus" 26000
"1288" "AUS" "extinct" "Diprotodontia" "Vombatidae" "Vombatus" "hacketti" 30000
"1289" "AUS" "extinct" "Diprotodontia" "Vombatidae" "Warenja" "wakefieldi" 10000
"1290" "AUS" "extant" "Lagomorpha" "Leporidae" "Lepus" "capensis" 4000
"1291" "AUS" "introduction" "Lagomorpha" "Leporidae" "Oryctolagus" "cuniculus" 1580
"1292" "AUS" "extant" "Monotremata" "Ornithorhynchidae" "Ornithorhynchus" "anatinus" 1484.3
"1293" "AUS" "extinct" "Monotremata" "Tachyglossidae" "Megalibgwilia" "ramsayi" 10000
"1294" "AUS" "extant" "Monotremata" "Tachyglossidae" "Tachyglossus" "aculeatus" 4500
"1295" "AUS" "extinct" "Monotremata" "Tachyglossidae" "Zaglossus" "hacketti" 30000
"1296" "AUS" "extant" "Notoryctemorphia" "Notoryctidae" "Notoryctes" "caurinus" NA
"1297" "AUS" "extant" "Notoryctemorphia" "Notoryctidae" "Notoryctes" "typhlops" 55
"1298" "AUS" "historical" "Peramelemorphia" "Peramelidae" "Chaeropus" "ecaudatus" 200
"1299" "AUS" "extant" "Peramelemorphia" "Peramelidae" "Isoodon" "auratus" 425
"1300" "AUS" "extant" "Peramelemorphia" "Peramelidae" "Isoodon" "macrourus" 1600
"1301" "AUS" "extant" "Peramelemorphia" "Peramelidae" "Isoodon" "obesulus" 775
"1302" "AUS" "extant" "Peramelemorphia" "Peramelidae" "Macrotis" "lagotis" 1350
"1303" "AUS" "historical" "Peramelemorphia" "Peramelidae" "Macrotis" "leucura" 354
"1304" "AUS" "extant" "Peramelemorphia" "Peramelidae" "Perameles" "bougainville" 226
"1305" "AUS" "extant" "Peramelemorphia" "Peramelidae" "Perameles" "gunnii" 870
"1306" "AUS" "extant" "Peramelemorphia" "Peramelidae" "Perameles" "nasuta" 975
"1307" "AUS" "historical" "Peramelemorphia" "Peramelidae" "Perameles" "eremiana" 500
"1308" "AUS" "extant" "Peramelemorphia" "Peroryctidae" "Echymipera" "rufescens" 1100
"1309" "AUS" "extinct" "Peramelemorphia" "Thylacoleonidae" "Thylacoleo" "carnifex" 115000
"1310" "AUS" "introduction" "Perissodactyla" "Equidae" "Equus" "asinus" 325000
"1311" "AUS" "extant" "Rodentia" "Muridae" "Conilurus" "penicillatus" 153.5
"1312" "AUS" "historical" "Rodentia" "Muridae" "Conilurus" "albipes" 200
"1313" "AUS" "extant" "Rodentia" "Muridae" "Hydromys" "chrysogaster" 606
"1314" "AUS" "extant" "Rodentia" "Muridae" "Leggadina" "forresti" 20
"1315" "AUS" "extant" "Rodentia" "Muridae" "Leggadina" "lakedownensis" 17.5
"1316" "AUS" "extant" "Rodentia" "Muridae" "Leporillus" "conditor" 350
"1317" "AUS" "historical" "Rodentia" "Muridae" "Leporillus" "apicalis" 150
"1318" "AUS" "extant" "Rodentia" "Muridae" "Melomys" "burtoni" 68.5
"1319" "AUS" "extant" "Rodentia" "Muridae" "Melomys" "capensis" 70
"1320" "AUS" "extant" "Rodentia" "Muridae" "Melomys" "cervinipes" 78
"1321" "AUS" "extant" "Rodentia" "Muridae" "Melomys" "rubicola" 100
"1322" "AUS" "extant" "Rodentia" "Muridae" "Mesembriomys" "gouldii" 716.5
"1323" "AUS" "extant" "Rodentia" "Muridae" "Mesembriomys" "macrurus" 267
"1324" "AUS" "introduction" "Rodentia" "Muridae" "Mus" "musculus" 16.5
"1325" "AUS" "extant" "Rodentia" "Muridae" "Notomys" "alexis" 35
"1326" "AUS" "extant" "Rodentia" "Muridae" "Notomys" "aquilo" 39
"1327" "AUS" "extant" "Rodentia" "Muridae" "Notomys" "cervinus" 35
"1328" "AUS" "extant" "Rodentia" "Muridae" "Notomys" "fuscus" 35
"1329" "AUS" "extant" "Rodentia" "Muridae" "Notomys" "mitchellii" 52
"1330" "AUS" "historical" "Rodentia" "Muridae" "Notomys" "macrotis" 90
"1331" "AUS" "historical" "Rodentia" "Muridae" "Notomys" "mordax" 90
"1332" "AUS" "historical" "Rodentia" "Muridae" "Notomys" "longicaudatus" 100
"1333" "AUS" "historical" "Rodentia" "Muridae" "Notomys" "amplus" 90
"1334" "AUS" "historical" "Rodentia" "Muridae" "Notomys" "spp1" 500
"1335" "AUS" "extant" "Rodentia" "Muridae" "Pogonomys" "macrourus" 63
"1336" "AUS" "extant" "Rodentia" "Muridae" "Pseudomys" "patrius" NA
"1337" "AUS" "extant" "Rodentia" "Muridae" "Pseudomys" "praeconis" NA
"1338" "AUS" "extant" "Rodentia" "Muridae" "Pseudomys" "albocinereus" 30.5
"1339" "AUS" "extant" "Rodentia" "Muridae" "Pseudomys" "apodemoides" 20
"1340" "AUS" "extant" "Rodentia" "Muridae" "Pseudomys" "australis" 65
"1341" "AUS" "extant" "Rodentia" "Muridae" "Pseudomys" "bolami" 15.5
"1342" "AUS" "extant" "Rodentia" "Muridae" "Pseudomys" "chapmani" 12
"1343" "AUS" "extant" "Rodentia" "Muridae" "Pseudomys" "delicatulus" 11
"1344" "AUS" "extant" "Rodentia" "Muridae" "Pseudomys" "desertor" 25
"1345" "AUS" "extant" "Rodentia" "Muridae" "Pseudomys" "fumeus" 70
"1346" "AUS" "extant" "Rodentia" "Muridae" "Pseudomys" "fuscus" 122
"1347" "AUS" "extant" "Rodentia" "Muridae" "Pseudomys" "gracilicaudatus" 74.8
"1348" "AUS" "extant" "Rodentia" "Muridae" "Pseudomys" "hermannsburgensis" 12
"1349" "AUS" "extant" "Rodentia" "Muridae" "Pseudomys" "higginsi" 67
"1350" "AUS" "extant" "Rodentia" "Muridae" "Pseudomys" "johnsoni" 12
"1351" "AUS" "extant" "Rodentia" "Muridae" "Pseudomys" "laborifex" 12
"1352" "AUS" "extant" "Rodentia" "Muridae" "Pseudomys" "nanus" 34
"1353" "AUS" "extant" "Rodentia" "Muridae" "Pseudomys" "novaehollandiae" 20
"1354" "AUS" "extant" "Rodentia" "Muridae" "Pseudomys" "occidentalis" 34
"1355" "AUS" "extant" "Rodentia" "Muridae" "Pseudomys" "oralis" 95
"1356" "AUS" "extant" "Rodentia" "Muridae" "Pseudomys" "pilligaensis" 11
"1357" "AUS" "extant" "Rodentia" "Muridae" "Pseudomys" "shortridgei" 70
"1358" "AUS" "historical" "Rodentia" "Muridae" "Pseudomys" "glaucus" NA
"1359" "AUS" "historical" "Rodentia" "Muridae" "Pseudomys" "gouldii" 50
"1360" "AUS" "historical" "Rodentia" "Muridae" "Pseudomys" "fieldi" 45
"1361" "AUS" "historical" "Rodentia" "Muridae" "Pseudomys" "spp 1" 50
"1362" "AUS" "extant" "Rodentia" "Muridae" "Rattus" "colletti" 61
"1363" "AUS" "extant" "Rodentia" "Muridae" "Rattus" "exulans" 40
"1364" "AUS" "extant" "Rodentia" "Muridae" "Rattus" "fuscipes" 133
"1365" "AUS" "extant" "Rodentia" "Muridae" "Rattus" "leucopus" 132
"1366" "AUS" "extant" "Rodentia" "Muridae" "Rattus" "lutreolus" 106
"1367" "AUS" "extant" "Rodentia" "Muridae" "Rattus" "sordidus" 157.5
"1368" "AUS" "extant" "Rodentia" "Muridae" "Rattus" "tunneyi" 124
"1369" "AUS" "extant" "Rodentia" "Muridae" "Rattus" "villosissimus" 134
"1370" "AUS" "introduction" "Rodentia" "Muridae" "Rattus" "norvegicus" 320
"1371" "AUS" "introduction" "Rodentia" "Muridae" "Rattus" "rattus" 280
"1372" "AUS" "extant" "Rodentia" "Muridae" "Uromys" "caudimaculatus" 646
"1373" "AUS" "extant" "Rodentia" "Muridae" "Uromys" "hadrourus" 194
"1374" "AUS" "extant" "Rodentia" "Muridae" "Xeromys" "myoides" 41
"1375" "AUS" "extant" "Rodentia" "Muridae" "Zyzomys" "argurus" 36
"1376" "AUS" "extant" "Rodentia" "Muridae" "Zyzomys" "maini" 94
"1377" "AUS" "extant" "Rodentia" "Muridae" "Zyzomys" "palatilis" 123
"1378" "AUS" "extant" "Rodentia" "Muridae" "Zyzomys" "pedunculatus" 100
"1379" "AUS" "extant" "Rodentia" "Muridae" "Zyzomys" "woodwardi" 136
"1380" "AUS" "extant" "Sirenia" "Dugongidae" "Dugong" "dugon" 420000
"1381" "EA" "extant" "Artiodactyla" "Bovidae" "Antilope" "cervicapra" 37500
"1382" "EA" "extant" "Artiodactyla" "Bovidae" "Bison" "bonasus" 5e+05
"1383" "EA" "extant" "Artiodactyla" "Bovidae" "Bos" "frontalis" 8e+05
"1384" "EA" "extant" "Artiodactyla" "Bovidae" "Bos" "grunniens" 333000
"1385" "EA" "extant" "Artiodactyla" "Bovidae" "Bos" "javanicus" 7e+05
"1386" "EA" "extant" "Artiodactyla" "Bovidae" "Bos" "sauveli" 8e+05
"1387" "EA" "historical" "Artiodactyla" "Bovidae" "Bos" "taurus" 9e+05
"1388" "EA" "extant" "Artiodactyla" "Bovidae" "Boselaphus" "tragocamelus" 169000
"1389" "EA" "extant" "Artiodactyla" "Bovidae" "Bubalus" "mephistopheles" NA
"1390" "EA" "extant" "Artiodactyla" "Bovidae" "Bubalus" "bubalis" 37500
"1391" "EA" "extant" "Artiodactyla" "Bovidae" "Budorcas" "taxicolor" 302000
"1392" "EA" "extant" "Artiodactyla" "Bovidae" "Capra" "caucasica" 55000
"1393" "EA" "extant" "Artiodactyla" "Bovidae" "Capra" "cylindricornis" 50000
"1394" "EA" "extant" "Artiodactyla" "Bovidae" "Capra" "falconeri" 41000
"1395" "EA" "extant" "Artiodactyla" "Bovidae" "Capra" "sibirica" 130000
"1396" "EA" "extant" "Artiodactyla" "Bovidae" "Capra" "hircus" 75000
"1397" "EA" "extant" "Artiodactyla" "Bovidae" "Capra" "pyrenaica" 50000
"1398" "EA" "extant" "Artiodactyla" "Bovidae" "Capra" "nubiana" 46250
"1399" "EA" "extant" "Artiodactyla" "Bovidae" "Capra" "ibex" 69333.3
"1400" "EA" "extant" "Artiodactyla" "Bovidae" "Gazella" "subgutturosa" 28500
"1401" "EA" "extant" "Artiodactyla" "Bovidae" "Gazella" "gazella" 23000
"1402" "EA" "extant" "Artiodactyla" "Bovidae" "Gazella" "bennettii" 18916.7
"1403" "EA" "extant" "Artiodactyla" "Bovidae" "Gazella" "saudiya" 16000
"1404" "EA" "historical" "Artiodactyla" "Bovidae" "Gazella" "bilkis" 48500
"1405" "EA" "historical" "Artiodactyla" "Bovidae" "Gazella" "arabica" 12000
"1406" "EA" "extant" "Artiodactyla" "Bovidae" "Hemitragus" "jemlahicus" 35200
"1407" "EA" "extant" "Artiodactyla" "Bovidae" "Hemitragus" "hylocrius" 75000
"1408" "EA" "extant" "Artiodactyla" "Bovidae" "Hemitragus" "jayakari" 23000
"1409" "EA" "extant" "Artiodactyla" "Bovidae" "Naemorhedus" "baileyi" NA
"1410" "EA" "extant" "Artiodactyla" "Bovidae" "Naemorhedus" "goral" 28500
"1411" "EA" "extant" "Artiodactyla" "Bovidae" "Naemorhedus" "sumatraensis" 87500
"1412" "EA" "extant" "Artiodactyla" "Bovidae" "Naemorhedus" "caudatus" 27000
"1413" "EA" "extant" "Artiodactyla" "Bovidae" "Oryx" "dammah" 2e+05
"1414" "EA" "extant" "Artiodactyla" "Bovidae" "Oryx" "leucoryx" 87700
"1415" "EA" "extant" "Artiodactyla" "Bovidae" "Ovibos" "moschatus" 312500
"1416" "EA" "extant" "Artiodactyla" "Bovidae" "Ovis" "vignei" 60000
"1417" "EA" "extant" "Artiodactyla" "Bovidae" "Ovis" "ammon" 180000
"1418" "EA" "extant" "Artiodactyla" "Bovidae" "Ovis" "aries" 50000
"1419" "EA" "extant" "Artiodactyla" "Bovidae" "Ovis" "nivicola" 90000
"1420" "EA" "extant" "Artiodactyla" "Bovidae" "Pantholops" "hodgsonii" 27500
"1421" "EA" "extant" "Artiodactyla" "Bovidae" "Procapra" "gutturosa" 27750
"1422" "EA" "extant" "Artiodactyla" "Bovidae" "Procapra" "picticaudata" 20000
"1423" "EA" "extant" "Artiodactyla" "Bovidae" "Procapra" "przewalskii" 27500
"1424" "EA" "extant" "Artiodactyla" "Bovidae" "Pseudois" "nayaur" 45000
"1425" "EA" "extant" "Artiodactyla" "Bovidae" "Pseudois" "schaeferi" 29250
"1426" "EA" "extant" "Artiodactyla" "Bovidae" "Rupicapra" "rupicapra" 26100
"1427" "EA" "extant" "Artiodactyla" "Bovidae" "Rupicapra" "pyrenaica" 30000
"1428" "EA" "extant" "Artiodactyla" "Bovidae" "Saiga" "tatarica" 29000
"1429" "EA" "extant" "Artiodactyla" "Bovidae" "Tetracerus" "quadricornis" 19000
"1430" "EA" "extant" "Artiodactyla" "Camelidae" "Camelus" "bactrianus" 690000
"1431" "EA" "extant" "Artiodactyla" "Camelidae" "Camelus" "dromedarius" 402000
"1432" "EA" "extant" "Artiodactyla" "Cervidae" "Alces" "alces" 355000
"1433" "EA" "extant" "Artiodactyla" "Cervidae" "Axis" "axis" 70000
"1434" "EA" "extant" "Artiodactyla" "Cervidae" "Axis" "porcinus" 35000
"1435" "EA" "extant" "Artiodactyla" "Cervidae" "Capreolus" "pygargus" NA
"1436" "EA" "extant" "Artiodactyla" "Cervidae" "Capreolus" "capreolus" 22500
"1437" "EA" "extant" "Artiodactyla" "Cervidae" "Cervus" "albirostris" 125000
"1438" "EA" "extant" "Artiodactyla" "Cervidae" "Cervus" "duvaucelii" 143000
"1439" "EA" "extant" "Artiodactyla" "Cervidae" "Cervus" "eldii" 73000
"1440" "EA" "extant" "Artiodactyla" "Cervidae" "Cervus" "nippon" 53000
"1441" "EA" "extant" "Artiodactyla" "Cervidae" "Cervus" "elaphus" 166562.5
"1442" "EA" "extant" "Artiodactyla" "Cervidae" "Cervus" "unicolor" 211620
"1443" "EA" "historical" "Artiodactyla" "Cervidae" "Cervus" "schomburgki" NA
"1444" "EA" "extant" "Artiodactyla" "Cervidae" "Dama" "mesopotamica" NA
"1445" "EA" "extant" "Artiodactyla" "Cervidae" "Dama" "dama" 56250
"1446" "EA" "extant" "Artiodactyla" "Cervidae" "Elaphodus" "cephalophus" 33500
"1447" "EA" "extant" "Artiodactyla" "Cervidae" "Elaphurus" "davidianus" 149000
"1448" "EA" "extant" "Artiodactyla" "Cervidae" "Hydropotes" "inermis" 14000
"1449" "EA" "extant" "Artiodactyla" "Cervidae" "Muntiacus" "crinifrons" NA
"1450" "EA" "extant" "Artiodactyla" "Cervidae" "Muntiacus" "gongshanensis" NA
"1451" "EA" "extant" "Artiodactyla" "Cervidae" "Muntiacus" "muntjak" 14000
"1452" "EA" "extant" "Artiodactyla" "Cervidae" "Muntiacus" "reevesi" 13500
"1453" "EA" "extant" "Artiodactyla" "Cervidae" "Muntiacus" "feae" 22000
"1454" "EA" "extant" "Artiodactyla" "Moschidae" "Moschus" "berezovskii" NA
"1455" "EA" "extant" "Artiodactyla" "Moschidae" "Moschus" "fuscus" NA
"1456" "EA" "extant" "Artiodactyla" "Moschidae" "Moschus" "moschiferus" 13000
"1457" "EA" "extant" "Artiodactyla" "Moschidae" "Moschus" "chrysogaster" 14500
"1458" "EA" "extant" "Artiodactyla" "Suidae" "Sus" "bucculentus" NA
"1459" "EA" "extant" "Artiodactyla" "Suidae" "Sus" "salvanius" 7718
"1460" "EA" "extant" "Artiodactyla" "Suidae" "Sus" "scrofa" 117285.7
"1461" "EA" "extant" "Artiodactyla" "Suidae" "Sus" "barbatus" 96666.7
"1462" "EA" "extant" "Artiodactyla" "Tragulidae" "Moschiola" "meminna" 2450
"1463" "EA" "extant" "Artiodactyla" "Tragulidae" "Tragulus" "javanicus" 3300
"1464" "EA" "extant" "Artiodactyla" "Tragulidae" "Tragulus" "napu" 5900
"1465" "EA" "extant" "Carnivora" "Canidae" "Alopex" "lagopus" 6285.3
"1466" "EA" "extant" "Carnivora" "Canidae" "Canis" "lupus" 37000
"1467" "EA" "extant" "Carnivora" "Canidae" "Canis" "aureus" 11958.3
"1468" "EA" "extant" "Carnivora" "Canidae" "Cuon" "alpinus" 12760
"1469" "EA" "extant" "Carnivora" "Canidae" "Nyctereutes" "procyonoides" 4040
"1470" "EA" "extant" "Carnivora" "Canidae" "Vulpes" "cana" 1000
"1471" "EA" "extant" "Carnivora" "Canidae" "Vulpes" "corsac" 2400
"1472" "EA" "extant" "Carnivora" "Canidae" "Vulpes" "rueppelli" 3250
"1473" "EA" "extant" "Carnivora" "Canidae" "Vulpes" "ferrilata" 5000
"1474" "EA" "extant" "Carnivora" "Canidae" "Vulpes" "vulpes" 6333.3
"1475" "EA" "extant" "Carnivora" "Canidae" "Vulpes" "bengalensis" 2726
"1476" "EA" "extant" "Carnivora" "Felidae" "Acinonyx" "jubatus" 50000
"1477" "EA" "extant" "Carnivora" "Felidae" "Caracal" "caracal" 13749.9
"1478" "EA" "extant" "Carnivora" "Felidae" "Catopuma" "temminckii" 11500
"1479" "EA" "extant" "Carnivora" "Felidae" "Felis" "margarita" 2525
"1480" "EA" "extant" "Carnivora" "Felidae" "Felis" "bieti" 5500
"1481" "EA" "extant" "Carnivora" "Felidae" "Felis" "silvestris" 6400
"1482" "EA" "extant" "Carnivora" "Felidae" "Felis" "chaus" 7257
"1483" "EA" "extant" "Carnivora" "Felidae" "Lynx" "lynx" 17950
"1484" "EA" "extant" "Carnivora" "Felidae" "Lynx" "pardinus" 9400
"1485" "EA" "extant" "Carnivora" "Felidae" "Neofelis" "nebulosa" 19500
"1486" "EA" "extant" "Carnivora" "Felidae" "Otocolobus" "manul" 3500
"1487" "EA" "extant" "Carnivora" "Felidae" "Panthera" "pardus" 45500
"1488" "EA" "extant" "Carnivora" "Felidae" "Panthera" "leo" 161499.1
"1489" "EA" "extant" "Carnivora" "Felidae" "Panthera" "tigris" 162564
"1490" "EA" "extant" "Carnivora" "Felidae" "Pardofelis" "marmorata" 3250
"1491" "EA" "extant" "Carnivora" "Felidae" "Prionailurus" "bengalensis" 3300
"1492" "EA" "extant" "Carnivora" "Felidae" "Prionailurus" "rubiginosus" 1350
"1493" "EA" "extant" "Carnivora" "Felidae" "Prionailurus" "viverrinus" 10850
"1494" "EA" "extant" "Carnivora" "Felidae" "Uncia" "uncia" 44167
"1495" "EA" "extant" "Carnivora" "Herpestidae" "Herpestes" "palustris" NA
"1496" "EA" "extant" "Carnivora" "Herpestidae" "Herpestes" "javanicus" 750
"1497" "EA" "extant" "Carnivora" "Herpestidae" "Herpestes" "ichneumon" 7500
"1498" "EA" "extant" "Carnivora" "Herpestidae" "Herpestes" "brachyurus" 2000
"1499" "EA" "extant" "Carnivora" "Herpestidae" "Herpestes" "smithii" 1861.4
"1500" "EA" "extant" "Carnivora" "Herpestidae" "Herpestes" "urva" 1863.2
"1501" "EA" "extant" "Carnivora" "Herpestidae" "Herpestes" "edwardsii" 1324.2
"1502" "EA" "extant" "Carnivora" "Herpestidae" "Herpestes" "vitticollis" 2994.7
"1503" "EA" "extant" "Carnivora" "Hyaenidae" "Hyaena" "hyaena" 37410
"1504" "EA" "extant" "Carnivora" "Mustelidae" "Amblonyx" "cinereus" 3990.4
"1505" "EA" "extant" "Carnivora" "Mustelidae" "Arctonyx" "collaris" 6356
"1506" "EA" "extant" "Carnivora" "Mustelidae" "Gulo" "gulo" 19500
"1507" "EA" "extant" "Carnivora" "Mustelidae" "Ictonyx" "libyca" 3500
"1508" "EA" "extant" "Carnivora" "Mustelidae" "Lutra" "lutra" 10999.9
"1509" "EA" "extant" "Carnivora" "Mustelidae" "Lutra" "sumatrana" 5500
"1510" "EA" "extant" "Carnivora" "Mustelidae" "Lutrogale" "perspicillata" 9000
"1511" "EA" "extant" "Carnivora" "Mustelidae" "Martes" "flavigula" 2500
"1512" "EA" "extant" "Carnivora" "Mustelidae" "Martes" "martes" 1300
"1513" "EA" "extant" "Carnivora" "Mustelidae" "Martes" "zibellina" 1130
"1514" "EA" "extant" "Carnivora" "Mustelidae" "Martes" "gwatkinsii" 2043
"1515" "EA" "extant" "Carnivora" "Mustelidae" "Martes" "melampus" 1000
"1516" "EA" "extant" "Carnivora" "Mustelidae" "Martes" "foina" 1540.8
"1517" "EA" "extant" "Carnivora" "Mustelidae" "Meles" "meles" 13000
"1518" "EA" "extant" "Carnivora" "Mustelidae" "Mellivora" "capensis" 9000
"1519" "EA" "extant" "Carnivora" "Mustelidae" "Melogale" "moschata" 938.5
"1520" "EA" "extant" "Carnivora" "Mustelidae" "Melogale" "personata" 1702.5
"1521" "EA" "extant" "Carnivora" "Mustelidae" "Mustela" "strigidorsa" NA
"1522" "EA" "extant" "Carnivora" "Mustelidae" "Mustela" "altaica" 171
"1523" "EA" "extant" "Carnivora" "Mustelidae" "Mustela" "eversmannii" 1350
"1524" "EA" "extant" "Carnivora" "Mustelidae" "Mustela" "lutreola" 440
"1525" "EA" "extant" "Carnivora" "Mustelidae" "Mustela" "sibirica" 405
"1526" "EA" "extant" "Carnivora" "Mustelidae" "Mustela" "nudipes" 500
"1527" "EA" "extant" "Carnivora" "Mustelidae" "Mustela" "kathiah" 208.1
"1528" "EA" "extant" "Carnivora" "Mustelidae" "Mustela" "erminea" 168.8
"1529" "EA" "extant" "Carnivora" "Mustelidae" "Mustela" "nivalis" 77.3
"1530" "EA" "extant" "Carnivora" "Mustelidae" "Mustela" "putorius" 730.8
"1531" "EA" "extant" "Carnivora" "Mustelidae" "Vormela" "peregusna" 543
"1532" "EA" "extant" "Carnivora" "Odobenidae" "Odobenus" "rosmarus" 825000
"1533" "EA" "extant" "Carnivora" "Otariidae" "Eumetopias" "jubatus" 310000
